x,y,t,ordered_id,cluster,cluster1,cluster2
3.8900898748376607,-8.076322189087511,3.352412902652991,0,-1,0,0
-4.234441167982487,-1.312716780945341,1.7015437407318152,1,-1,0,0
-5.408341219428778,-1.368917286073053,2.4730893414928774,2,-1,0,0
1.0160324278412465,-0.1250350665239369,3.458843209558932,3,-1,0,0
4.345485601754149,-1.4685602521426062,6.778380264881094,4,-1,0,0
-1.522492089535673,-3.717227785145188,-8.252739231017713,5,-1,0,0
9.519131128015388,-1.4582441221363975,5.220920260578096,6,-1,0,0
3.6596288239802934,7.789105429719269,-5.075405784169895,7,-1,0,0
-0.3775483506096534,8.794368360436817,-6.054385380540337,8,-1,0,0
-2.1360731397558195,0.0363661825098638,1.434647758331167,9,-1,0,0
-3.105075280212786,2.4542684454838017,-8.004892171074735,10,-1,0,0
4.535184206204025,-7.610755777429945,7.629471160247764,11,-1,0,0
-1.2162695553434366,-3.6177474599576462,2.519529646615121,12,-1,0,0
-8.718377647130547,-1.6864410033180908,4.423643892161104,13,-1,0,0
-2.018723744457458,7.252921326090646,-9.580641707438668,14,-1,0,0
4.712309033494307,-4.940983765149167,1.8697512130118417,15,-1,0,0
-6.2866637370207,-0.3359215675984539,1.1243468094069162,16,-1,0,0
-6.426055228279648,9.61408375509196,-6.75259904593449,17,-1,0,0
0.6247172020683998,0.3858053613442249,-6.869203800529493,18,-1,0,0
0.630186224517948,2.2353116101067596,3.871484669664036,19,-1,0,0
2.6611389793161573,-7.51155241339159,-3.5884247576388484,20,-1,0,0
6.918749522740233,6.4615478500352985,3.8010118515300295,21,-1,0,0
4.444215432240578,2.040590542536362,1.0767883444118873,22,-1,0,0
2.198265511416141,0.8923465280360053,-2.198778632361737,23,-1,0,0
4.404378974890387,-3.1132760912686934,8.417623294356925,24,-1,0,0
-3.5054135057070717,-3.878408377261755,6.765065938871782,25,-1,0,0
-2.736584618678181,-1.6429602217109085,-2.82352817967311,26,-1,0,0
-5.380388028596679,3.5897551626973736,-9.036889016778998,27,-1,0,0
-4.084461881501179,7.434045467544464,-3.8655921464602705,28,-1,0,0
2.5933272523188577,0.2063622820646204,-2.0159234980239766,29,-1,0,0
-2.1386066504962056,2.2688660921752466,-0.6510278856670111,30,-1,0,0
0.5131476908289123,1.4840123699421963,-1.4140626645417664,31,1,1,0
2.1946896978556305,2.97255178350981,2.698308068877296,32,1,1,0
-0.7689353987553904,-1.6093293431475264,0.4341237496300554,33,1,1,0
1.848297385848633,1.6449451416728644,0.0451938732313939,34,1,1,0
-0.1906809851563906,-1.314243796492362,0.5024777017025095,35,2,1,1
2.290497073840416,-1.626720243775504,2.643506849805557,36,1,1,0
-0.6142775532037559,-1.2325235773422047,0.8821048022829667,37,2,1,1
-1.0195574466956858,-1.5284868938264518,1.1077529551172032,38,1,1,0
-3.175082695465,-1.396598738662972,-1.413627869617821,39,1,1,0
-3.245482438525075,0.0396942282196672,-1.4720881825022327,40,1,1,0
0.3155137384183837,-2.187876544630563,1.6869692636972458,41,1,1,0
0.3182758709686606,0.5501226220525206,-1.9765662698675437,42,1,1,0
1.3440095855132106,0.6652220928539037,1.4626249067135777,43,2,1,1
1.1102351067758287,1.2107082959370878,2.423179019567889,44,1,1,0
-1.382113443776859,2.372535485584602,1.5496704489063005,45,1,1,0
-2.717367691210444,2.863616252277541,-0.7411599351145923,46,2,1,1
-2.0628595361117066,1.3943647928592675,-1.044494471793776,47,2,1,1
-0.6629882732047176,-2.0427257491482234,-1.9341918874910748,48,1,1,0
-0.6913723667035621,2.9944016278963685,-2.934644112602731,49,-1,0,0
-0.0631490234969378,-0.7407699890793165,0.694781768825181,50,2,1,1
-0.7416970970417203,0.3567605878004221,-2.2466040536032272,51,1,1,0
-1.8773877702753472,2.6683932813369107,-1.162523997929486,52,1,1,0
-0.7364869303719179,0.6238483972693107,1.2864010631489118,53,1,1,0
3.933891631171348,2.2202498321151705,1.470231501106379,54,1,1,0
4.441600182038796,1.2437785011571043,2.711853505426318,55,-1,0,0
0.0183667588433655,2.1352613879565268,2.448706849106487,56,1,1,0
1.239529517921112,-0.178217475060501,0.0908559026473339,57,2,1,1
-1.827145181796791,-2.2484329896098108,-0.946103155151673,58,1,1,0
-0.8517378804636822,1.8460268417542731,0.3032051005751202,59,1,1,0
-2.495446346034933,0.7128845590992581,-2.866365606243392,60,1,1,0
-0.1696573573729565,1.6575733302081035,-2.7876398375257914,61,1,1,0
0.1948511925980933,-0.3623664723529007,2.5877502987649503,62,1,1,0
1.1289452576296766,2.5820892142240552,2.425651876776638,63,1,1,0
1.0306012841092738,-1.4809173284517037,2.715156475394327,64,1,1,0
-1.572361662256916,-1.856271672336202,0.0341819622309631,65,1,1,0
-1.958792109728159,-2.713313971961034,0.7227546325500223,66,1,1,0
-0.8297778897529839,1.7087542403422349,1.258342292838805,67,1,1,0
1.8130076579279664,1.9046775306567447,2.5530885313989966,68,1,1,0
0.1042233747801113,1.842597234533699,-0.7554752250261063,69,1,1,0
1.6931378296227229,-1.031747752428042,0.260829816743674,70,2,1,1
0.8593655256221289,0.4268844510755929,-1.503489293732082,71,1,1,0
1.2490350209559986,0.6112920878391168,0.2875716646254849,72,2,1,1
1.7468905098782483,2.4817944656610713,-0.9122650243720782,73,1,1,0
3.423424376202573,0.4213831240263164,2.57578474211435,74,1,1,0
2.6368284144333822,-0.4708783038991408,0.8039368199103301,75,1,1,0
-2.5633362546312597,0.919033861177348,-0.6869550931193529,76,2,1,1
0.7245695749147307,1.2732858275402852,2.3506288317586153,77,1,1,0
-4.042874833876128,2.566527455624575,-1.0918869277364869,78,1,1,0
1.2724897205126873,0.8837372814115079,-1.2226804338185262,79,1,1,0
2.234163581899548,0.2657878410333365,-0.0381457109620113,80,1,1,0
0.944318794450425,2.446697748902399,0.9514339873458448,81,1,1,0
0.567851923942887,1.8557420434601464,-1.0100695359495475,82,1,1,0
-3.410403558552773,-0.5070914213473072,-1.0305342292631563,83,1,1,0
-1.8123357361812364,0.15385090528623,0.5529343771650923,84,1,1,0
1.9197029553181968,-1.5349598200459076,0.1223999189441211,85,1,1,0
0.5438324971777209,1.9950305513386444,-1.446435414952166,86,1,1,0
-1.110494258768554,-1.22713781075452,-2.101184877904865,87,2,1,1
-1.4260243331682376,1.3576175484601614,-0.8425494739027797,88,2,1,1
-1.9523192658890256,1.1758463937197416,0.2015376017745984,89,1,1,0
-1.4408513428254044,-1.0175852411442137,-2.7366835909628024,90,1,1,0
2.625478137854338,2.417694819588654,2.17646271097491,91,1,1,0
0.9317691656222116,2.7977126426167302,-0.1326589135971587,92,1,1,0
-3.488725476519198,-0.0346174494523179,-2.8324763305714833,93,1,1,0
-1.0112370727384346,0.7323360210203504,0.7374228909650582,94,1,1,0
-2.591441022763755,-2.924991603560274,-1.2094580680533225,95,1,1,0
-1.565439859516751,-0.8990145142814256,0.9070568197421048,96,1,1,0
0.1312815419900215,-2.8317383489669026,-2.328183006021711,97,1,1,0
1.6662455016407165,0.6989488560003796,0.1078455196208227,98,2,1,1
-3.940915149431862,-0.2210501852377671,-2.1781627149727676,99,1,1,0
1.615643366662437,0.2574864533071594,1.8080401978994336,100,2,1,1
3.465062252707221,-1.0054365982132878,1.759639231783512,101,1,1,0
0.532573447967134,2.611817441546856,2.267116763002716,102,1,1,0
3.5445248752450476,2.8550061904721016,2.170382048916217,103,-1,0,0
-1.8321210288162024,2.8703507698109436,-1.5031460534811616,104,1,1,0
0.5237007529407312,-2.9244895124589494,1.8629950625646188,105,1,1,0
0.7855146810883296,-0.4144134885496975,-0.3698406965376304,106,2,1,1
0.215330593973323,-2.9727069044915915,1.2814733048198617,107,1,1,0
-4.973119354256793,-0.3271114386069096,-2.3525149974665127,108,-1,0,0
-2.923641388036755,1.3917329875962323,-1.5798303333908417,109,1,1,0
0.2001015307248344,2.723938884332723,2.187373345162305,110,1,1,0
-2.424579358459169,2.890372319665798,-0.2965942256999612,111,1,1,0
0.6435904292478167,-2.9787115778212567,-2.260167169992477,112,-1,0,0
-1.056299460472252,1.0564332662854106,-0.151998257565795,113,2,1,1
2.3107303584455705,0.6872133040781168,0.6427487455201015,114,2,1,1
-3.3893098557078516,2.9354621309699427,-1.988265005633584,115,-1,0,0
3.6586445830326464,0.7046771101894207,1.1979574220335114,116,1,1,0
4.835216092035556,2.5579759182879327,2.499861369107054,117,-1,0,0
-4.206342096219843,2.412686595936545,-2.992512710952331,118,1,1,0
-0.7165272529905076,2.0051155810591528,1.590810206360267,119,1,1,0
-2.9545714045357228,-0.5557519195412763,-2.93400989713942,120,1,1,0
0.47763572628854,2.735999358545034,-0.9163152847364722,121,1,1,0
-2.0313922451932056,-0.072112596192168,0.1352967949842569,122,1,1,0
0.6900373143019534,0.586592435056603,-0.6812348888873414,123,2,1,1
-0.4258800247638805,1.702488503203411,1.11300569856149,124,1,1,0
2.5352599079811453,-1.4159373068272367,2.297831779903076,125,1,1,0
2.418621518420373,-2.215047352498426,1.8492709758760733,126,1,1,0
2.08697395442746,0.9888876227991108,1.5741753825775846,127,2,1,1
-3.340621157930461,0.6640528712805358,-2.9945175937233075,128,1,1,0
2.809979379999574,-2.444028802120134,1.1348547169485084,129,1,1,0
-2.134633832708981,-0.0520872518031474,-2.4949904234435056,130,2,1,1
-1.9353024667044272,-1.7852097893062897,-0.5776625101794377,131,1,1,0
1.65261465349683,1.264068278425772,1.9137382213147085,132,2,1,1
1.9631126823540632,-1.162719126785414,2.4427822174782357,133,1,1,0
-0.5967212333459093,-2.4997846803430326,1.9168990792138128,134,1,1,0
-0.6178561562277529,-0.5214656149494303,0.923916420179156,135,2,1,1
0.6564200122588282,0.4182449345656482,1.5854138146307,136,2,1,1
3.148437028934097,-1.049064055939284,1.5333916776301144,137,1,1,0
-1.6293361655239005,-1.960053042341034,1.1617287734134292,138,1,1,0
0.7406382514996446,2.1120263051199197,2.770734231814492,139,1,1,0
3.593890756806114,0.6792725106753452,0.9042052147311366,140,1,1,0
-4.182199129060148,-1.6782603659553568,-2.717873593165681,141,1,1,0
-1.0062128989719987,-2.557344855764351,-2.6941844978178136,142,1,1,0
-0.7569313891900808,-1.872155531278216,0.3670017425886196,143,1,1,0
-0.320124259432506,2.3502034492386117,2.27152853729718,144,1,1,0
3.0793820948361015,-0.9877468481312536,1.704644090930167,145,1,1,0
0.515927259824055,0.1506444722315234,-1.961659741348356,146,1,1,0
4.3193214807667815,-0.4810216232795259,1.4518718504331471,147,1,1,0
0.821754591458701,-1.2286192494442751,1.409520142445722,148,2,1,1
-1.2101415030108231,1.9576780343133369,-0.2735170284417312,149,2,1,1
1.3590035935135614,-1.8419258614729157,-0.0749843304511972,150,1,1,0
2.4478065514176595,-1.351731709217285,0.380554318316205,151,1,1,0
-0.2708699776154488,1.3309051387979465,-1.3937192975694614,152,1,1,0
0.4263592578850594,-0.4619041556358685,0.4759853757075645,153,2,1,1
2.6939733707396227,1.058880656808754,2.244542023211858,154,1,1,0
1.998340747729147,-0.9419990393289688,-0.9148683415639438,155,1,1,0
2.922993018445906,-2.0302961977555496,2.2709703001478294,156,1,1,0
0.1871659089050514,-1.0555885052375464,1.5951024061848829,157,2,1,1
-0.741323058000809,0.8621087691411402,1.347700346477502,158,1,1,0
-0.8843077679116285,1.6515609063415175,-1.5307355021026756,159,1,1,0
-0.1897372449484646,0.1929429466257137,-0.0177655540205992,160,2,1,1
-3.183711573261754,1.0540255443640552,-2.3962412060336593,161,1,1,0
-1.786811004935713,-2.736697307031264,0.834975290396833,162,1,1,0
3.4553299656256877,2.59978742151804,0.6602372466910347,163,1,1,0
4.890345073952994,-1.958249792886636,2.796716951677289,164,-1,0,0
-2.634001882944806,-2.1241599755934164,-2.590938466131514,165,1,1,0
4.168323329388289,0.2414645710783043,1.349851994940123,166,1,1,0
-0.3634727511448399,-1.448246684569035,0.3608305072260456,167,2,1,1
0.0221633532278708,-0.1485044733320284,2.892670919930239,168,1,1,0
-1.8633104994787253,-1.5878411503037015,-0.1667669450241191,169,1,1,0
-4.52660462762263,0.3853813247881339,-2.287695793198385,170,1,1,0
-2.617500942875882,0.7968999923802633,-1.009875356175722,171,1,1,0
3.077910862901561,-2.4178181580245592,0.6279574885809678,172,1,1,0
3.949782878860116,-2.832572757617407,2.089637104570824,173,-1,0,0
0.3950482255373533,2.627765432475033,2.776295200706249,174,1,1,0
1.263093617098563,0.7524806546748446,-1.699420926687267,175,1,1,0
-0.1509055655744073,2.111049255410883,1.2028750750380637,176,1,1,0
-0.380912384315516,0.5149581194034392,1.0545296553271295,177,2,1,1
2.989227332150132,0.0893567737422695,1.84248366692452,178,1,1,0
-0.5663229819878823,1.3376467651032484,1.6145501644021043,179,1,1,0
2.1560127515430483,2.59297913978492,-0.4029188017854148,180,1,1,0
3.6545985152289937,-1.4898954091249343,2.3607136247291463,181,1,1,0
-2.3309418520886527,1.100111545485685,-0.1181283424179475,182,1,1,0
0.0207110032674284,-2.512041935460322,2.926570971028949,183,1,1,0
-1.2570781765455197,-1.4471283312578769,-1.5867231484476818,184,2,1,1
-2.8598808509165377,2.377780744076891,-2.0058898249822397,185,1,1,0
-2.6752021439576423,0.8982788589873798,0.2239206837040055,186,1,1,0
-1.993898644967953,-1.6972578386009305,-0.1687367086279507,187,1,1,0
-2.187652185470915,1.8628981312271569,-2.434301942234403,188,1,1,0
-1.3772323902342376,-0.958948619645472,-0.5961870697182277,189,2,1,1
-1.3428087407263545,-1.80009110923739,-1.6821724774296412,190,1,1,0
0.338859816982946,1.394253629253266,1.3248424397798018,191,2,1,1
0.97433108360375,1.9343122152354968,0.3124096435212697,192,1,1,0
1.3205049480172792,2.7439067954582703,2.159689167614559,193,1,1,0
3.7168293314230727,-2.6802124456984937,2.202537166039238,194,-1,0,0
-0.7018666211341806,2.607571446681201,-0.0502001009103219,195,1,1,0
4.4002901492827355,0.1730328081634096,1.6394907335744158,196,1,1,0
-3.7607699007605566,0.9446706766849512,-1.8199816689957309,197,1,1,0
0.9648689834173696,2.1478956936418685,-1.4607077804565587,198,1,1,0
-4.151777225547663,-1.9509026555633389,-1.850177958159071,199,1,1,0
-2.7450158954997637,1.8003831104500956,-2.491874336035655,200,1,1,0
-1.3642368201238664,-0.3648027590756817,-0.9570997371213016,201,2,1,1
0.3995993521255847,-1.1765439570285947,2.849866330850602,202,1,1,0
0.6810321381897844,-1.6226676609460098,1.8054433445594693,203,1,1,0
-2.7453663969404007,-2.0402731791315816,-1.3776420648135923,204,1,1,0
0.7214676798446118,-0.5539457205329366,0.5492484842529293,205,2,1,1
