y,x,t,cluster
-8.076322189087511,3.8900898748376607,0,-1
-1.312716780945341,-4.234441167982487,0,1
-1.368917286073053,-5.408341219428778,0,1
-0.1250350665239369,1.0160324278412465,0,1
-1.4685602521426062,4.345485601754149,0,1
-3.717227785145188,-1.522492089535673,0,1
-1.4582441221363975,9.519131128015388,0,-1
7.789105429719269,3.6596288239802934,0,-1
8.794368360436817,-0.3775483506096534,0,-1
0.0363661825098638,-2.1360731397558195,0,1
2.4542684454838017,-3.105075280212786,0,1
-7.610755777429945,4.535184206204025,0,-1
-3.6177474599576462,-1.2162695553434366,0,1
-1.6864410033180908,-8.718377647130547,0,-1
7.252921326090646,-2.018723744457458,0,-1
-4.940983765149167,4.712309033494307,0,-1
-0.3359215675984539,-6.2866637370207,0,-1
9.61408375509196,-6.426055228279648,0,-1
0.3858053613442249,0.6247172020683998,0,1
2.2353116101067596,0.630186224517948,0,1
-7.51155241339159,2.6611389793161573,0,-1
6.4615478500352985,6.918749522740233,0,-1
2.040590542536362,4.444215432240578,0,1
0.8923465280360053,2.198265511416141,0,1
-3.1132760912686934,4.404378974890387,0,1
-3.878408377261755,-3.5054135057070717,0,1
-1.6429602217109085,-2.736584618678181,0,1
3.5897551626973736,-5.380388028596679,0,-1
7.434045467544464,-4.084461881501179,0,-1
0.2063622820646204,2.5933272523188577,0,1
2.2688660921752466,-2.1386066504962056,0,1
1.4840123699421963,0.5131476908289123,0,1
2.97255178350981,2.1946896978556305,0,1
-1.6093293431475264,-0.7689353987553904,0,1
1.6449451416728644,1.848297385848633,0,1
-1.314243796492362,-0.1906809851563906,0,1
-1.626720243775504,2.290497073840416,0,1
-1.2325235773422047,-0.6142775532037559,0,1
-1.5284868938264518,-1.0195574466956858,0,1
-1.396598738662972,-3.175082695465,0,1
0.0396942282196672,-3.245482438525075,0,1
-2.187876544630563,0.3155137384183837,0,1
0.5501226220525206,0.3182758709686606,0,1
0.6652220928539037,1.3440095855132106,0,1
1.2107082959370878,1.1102351067758287,0,1
2.372535485584602,-1.382113443776859,0,1
2.863616252277541,-2.717367691210444,0,1
1.3943647928592675,-2.0628595361117066,0,1
-2.0427257491482234,-0.6629882732047176,0,1
2.9944016278963685,-0.6913723667035621,0,1
-0.7407699890793165,-0.0631490234969378,0,1
0.3567605878004221,-0.7416970970417203,0,1
2.6683932813369107,-1.8773877702753472,0,1
0.6238483972693107,-0.7364869303719179,0,1
2.2202498321151705,3.933891631171348,0,1
1.2437785011571043,4.441600182038796,0,1
2.1352613879565268,0.0183667588433655,0,1
-0.178217475060501,1.239529517921112,0,1
-2.2484329896098108,-1.827145181796791,0,1
1.8460268417542731,-0.8517378804636822,0,1
0.7128845590992581,-2.495446346034933,0,1
1.6575733302081035,-0.1696573573729565,0,1
-0.3623664723529007,0.1948511925980933,0,1
2.5820892142240552,1.1289452576296766,0,1
-1.4809173284517037,1.0306012841092738,0,1
-1.856271672336202,-1.572361662256916,0,1
-2.713313971961034,-1.958792109728159,0,1
1.7087542403422349,-0.8297778897529839,0,1
1.9046775306567447,1.8130076579279664,0,1
1.842597234533699,0.1042233747801113,0,1
-1.031747752428042,1.6931378296227229,0,1
0.4268844510755929,0.8593655256221289,0,1
0.6112920878391168,1.2490350209559986,0,1
2.4817944656610713,1.7468905098782483,0,1
0.4213831240263164,3.423424376202573,0,1
-0.4708783038991408,2.6368284144333822,0,1
0.919033861177348,-2.5633362546312597,0,1
1.2732858275402852,0.7245695749147307,0,1
2.566527455624575,-4.042874833876128,0,1
0.8837372814115079,1.2724897205126873,0,1
0.2657878410333365,2.234163581899548,0,1
2.446697748902399,0.944318794450425,0,1
1.8557420434601464,0.567851923942887,0,1
-0.5070914213473072,-3.410403558552773,0,1
0.15385090528623,-1.8123357361812364,0,1
-1.5349598200459076,1.9197029553181968,0,1
1.9950305513386444,0.5438324971777209,0,1
-1.22713781075452,-1.110494258768554,0,1
1.3576175484601614,-1.4260243331682376,0,1
1.1758463937197416,-1.9523192658890256,0,1
-1.0175852411442137,-1.4408513428254044,0,1
2.417694819588654,2.625478137854338,0,1
2.7977126426167302,0.9317691656222116,0,1
-0.0346174494523179,-3.488725476519198,0,1
0.7323360210203504,-1.0112370727384346,0,1
-2.924991603560274,-2.591441022763755,0,1
-0.8990145142814256,-1.565439859516751,0,1
-2.8317383489669026,0.1312815419900215,0,1
0.6989488560003796,1.6662455016407165,0,1
-0.2210501852377671,-3.940915149431862,0,1
0.2574864533071594,1.615643366662437,0,1
-1.0054365982132878,3.465062252707221,0,1
2.611817441546856,0.532573447967134,0,1
2.8550061904721016,3.5445248752450476,0,1
2.8703507698109436,-1.8321210288162024,0,1
-2.9244895124589494,0.5237007529407312,0,1
-0.4144134885496975,0.7855146810883296,0,1
-2.9727069044915915,0.215330593973323,0,1
-0.3271114386069096,-4.973119354256793,0,1
1.3917329875962323,-2.923641388036755,0,1
2.723938884332723,0.2001015307248344,0,1
2.890372319665798,-2.424579358459169,0,1
-2.9787115778212567,0.6435904292478167,0,1
1.0564332662854106,-1.056299460472252,0,1
0.6872133040781168,2.3107303584455705,0,1
2.9354621309699427,-3.3893098557078516,0,1
0.7046771101894207,3.6586445830326464,0,1
2.5579759182879327,4.835216092035556,0,1
2.412686595936545,-4.206342096219843,0,1
2.0051155810591528,-0.7165272529905076,0,1
-0.5557519195412763,-2.9545714045357228,0,1
2.735999358545034,0.47763572628854,0,1
-0.072112596192168,-2.0313922451932056,0,1
0.586592435056603,0.6900373143019534,0,1
1.702488503203411,-0.4258800247638805,0,1
-1.4159373068272367,2.5352599079811453,0,1
-2.215047352498426,2.418621518420373,0,1
0.9888876227991108,2.08697395442746,0,1
0.6640528712805358,-3.340621157930461,0,1
-2.444028802120134,2.809979379999574,0,1
-0.0520872518031474,-2.134633832708981,0,1
-1.7852097893062897,-1.9353024667044272,0,1
1.264068278425772,1.65261465349683,0,1
-1.162719126785414,1.9631126823540632,0,1
-2.4997846803430326,-0.5967212333459093,0,1
-0.5214656149494303,-0.6178561562277529,0,1
0.4182449345656482,0.6564200122588282,0,1
-1.049064055939284,3.148437028934097,0,1
-1.960053042341034,-1.6293361655239005,0,1
2.1120263051199197,0.7406382514996446,0,1
0.6792725106753452,3.593890756806114,0,1
-1.6782603659553568,-4.182199129060148,0,1
-2.557344855764351,-1.0062128989719987,0,1
-1.872155531278216,-0.7569313891900808,0,1
2.3502034492386117,-0.320124259432506,0,1
-0.9877468481312536,3.0793820948361015,0,1
0.1506444722315234,0.515927259824055,0,1
-0.4810216232795259,4.3193214807667815,0,1
-1.2286192494442751,0.821754591458701,0,1
1.9576780343133369,-1.2101415030108231,0,1
-1.8419258614729157,1.3590035935135614,0,1
-1.351731709217285,2.4478065514176595,0,1
1.3309051387979465,-0.2708699776154488,0,1
-0.4619041556358685,0.4263592578850594,0,1
1.058880656808754,2.6939733707396227,0,1
-0.9419990393289688,1.998340747729147,0,1
-2.0302961977555496,2.922993018445906,0,1
-1.0555885052375464,0.1871659089050514,0,1
0.8621087691411402,-0.741323058000809,0,1
1.6515609063415175,-0.8843077679116285,0,1
0.1929429466257137,-0.1897372449484646,0,1
1.0540255443640552,-3.183711573261754,0,1
-2.736697307031264,-1.786811004935713,0,1
2.59978742151804,3.4553299656256877,0,1
-1.958249792886636,4.890345073952994,0,1
-2.1241599755934164,-2.634001882944806,0,1
0.2414645710783043,4.168323329388289,0,1
-1.448246684569035,-0.3634727511448399,0,1
-0.1485044733320284,0.0221633532278708,0,1
-1.5878411503037015,-1.8633104994787253,0,1
0.3853813247881339,-4.52660462762263,0,1
0.7968999923802633,-2.617500942875882,0,1
-2.4178181580245592,3.077910862901561,0,1
-2.832572757617407,3.949782878860116,0,1
2.627765432475033,0.3950482255373533,0,1
0.7524806546748446,1.263093617098563,0,1
2.111049255410883,-0.1509055655744073,0,1
0.5149581194034392,-0.380912384315516,0,1
0.0893567737422695,2.989227332150132,0,1
1.3376467651032484,-0.5663229819878823,0,1
2.59297913978492,2.1560127515430483,0,1
-1.4898954091249343,3.6545985152289937,0,1
1.100111545485685,-2.3309418520886527,0,1
-2.512041935460322,0.0207110032674284,0,1
-1.4471283312578769,-1.2570781765455197,0,1
2.377780744076891,-2.8598808509165377,0,1
0.8982788589873798,-2.6752021439576423,0,1
-1.6972578386009305,-1.993898644967953,0,1
1.8628981312271569,-2.187652185470915,0,1
-0.958948619645472,-1.3772323902342376,0,1
-1.80009110923739,-1.3428087407263545,0,1
1.394253629253266,0.338859816982946,0,1
1.9343122152354968,0.97433108360375,0,1
2.7439067954582703,1.3205049480172792,0,1
-2.6802124456984937,3.7168293314230727,0,1
2.607571446681201,-0.7018666211341806,0,1
0.1730328081634096,4.4002901492827355,0,1
0.9446706766849512,-3.7607699007605566,0,1
2.1478956936418685,0.9648689834173696,0,1
-1.9509026555633389,-4.151777225547663,0,1
1.8003831104500956,-2.7450158954997637,0,1
-0.3648027590756817,-1.3642368201238664,0,1
-1.1765439570285947,0.3995993521255847,0,1
-1.6226676609460098,0.6810321381897844,0,1
-2.0402731791315816,-2.7453663969404007,0,1
-0.5539457205329366,0.7214676798446118,0,1
0.225495675864249,1.6095179502960322,0,1
2.405637240069521,-2.0175460668267053,0,1
-0.5883224403066527,-0.8137314101997406,0,1
-1.069480368282713,-0.4691107545386996,0,1
