y,x,t,cluster
-8.076322189087511,3.8900898748376607,0,-1
-1.312716780945341,-4.234441167982487,0,-1
-1.368917286073053,-5.408341219428778,0,-1
-0.1250350665239369,1.0160324278412465,0,2
-1.4685602521426062,4.345485601754149,0,-1
-3.717227785145188,-1.522492089535673,0,1
-1.4582441221363975,9.519131128015388,0,-1
7.789105429719269,3.6596288239802934,0,-1
8.794368360436817,-0.3775483506096534,0,-1
0.0363661825098638,-2.1360731397558195,0,1
2.4542684454838017,-3.105075280212786,0,-1
-7.610755777429945,4.535184206204025,0,-1
-3.6177474599576462,-1.2162695553434366,0,1
-1.6864410033180908,-8.718377647130547,0,-1
7.252921326090646,-2.018723744457458,0,-1
-4.940983765149167,4.712309033494307,0,-1
-0.3359215675984539,-6.2866637370207,0,-1
9.61408375509196,-6.426055228279648,0,-1
0.3858053613442249,0.6247172020683998,0,2
2.2353116101067596,0.630186224517948,0,2
-7.51155241339159,2.6611389793161573,0,-1
6.4615478500352985,6.918749522740233,0,-1
2.040590542536362,4.444215432240578,0,2
0.8923465280360053,2.198265511416141,0,2
-3.1132760912686934,4.404378974890387,0,-1
-3.878408377261755,-3.5054135057070717,0,1
-1.6429602217109085,-2.736584618678181,0,1
3.5897551626973736,-5.380388028596679,0,-1
7.434045467544464,-4.084461881501179,0,-1
0.2063622820646204,2.5933272523188577,0,2
-2.451219180321931,-1.6070616288042767,0,1
-1.7765616616890965,-2.4277213300992413,0,1
-3.943424777611828,-2.546297092871594,0,1
-0.6094120191060899,-1.8973704618342175,0,1
-0.3123205534843758,-1.561062060428874,0,1
-1.797881238165188,-2.153787079751078,0,1
-2.9279155328615354,-1.038471603230769,0,1
-0.0390439991436841,-1.6303405228302734,0,1
-2.4672238799743265,-2.038136197031278,0,1
-1.2253784228380122,-2.215764963611699,0,1
-1.240189811019722,-2.313643967698261,0,1
-2.26276374136332,-1.5419005852319168,0,1
-3.2033673706663097,-2.1228555106407514,0,1
-0.1336824964504339,-2.8806442067808633,0,1
-3.745236562720517,-2.203911489339137,0,1
-2.059402448707813,-1.5240091885359286,0,1
-3.1170771608388828,-2.635016539093,0,1
-2.8241034710887543,-2.649096487705015,0,1
-0.6858907112218775,-1.9368972523163233,0,1
-2.5309377480683297,-1.936344825806268,0,1
-3.666606921164608,-1.731198082897358,0,1
-3.214763979512059,-1.3011364118444209,0,1
-0.5585063589392751,-1.5510893502787295,0,1
-0.0918845997593194,-1.7779529786448345,0,1
-2.928071357534505,-1.5551132348595569,0,1
-1.2983640491872426,-2.3540821722936434,0,1
-3.675204010000837,-2.276422688755372,0,1
-1.1061376326746069,-2.5434735382420888,0,1
-2.3342535503981634,-2.4125719072223415,0,1
-0.3273603268484328,-1.7380477522910245,0,1
-2.7538553201866383,-2.81579012010985,0,1
-0.2341320103778996,-2.132597654640944,0,1
-1.9870102916699817,-2.1382744733407124,0,1
-2.604428303865003,-2.0126298046993876,0,1
-1.4119216194531656,-2.148339419408344,0,1
-3.0010151867554957,-2.3754775540550694,0,1
-3.0809456106019395,-2.1472973860743836,0,1
-3.2146142215009537,-1.2132216737657304,0,1
-0.1604017446967582,-1.1116799635922407,0,1
-2.0283450895257062,-1.9963266482313269,0,1
-0.9935401485400268,-1.7520940964157776,0,1
-2.1040324746773535,-2.768763209841409,0,1
-1.6498393597315322,-2.365429036359358,0,1
-1.6634440754560051,-2.1703475760927367,0,1
-0.080454768330449,-1.267381684233268,0,1
-1.3262675032835125,-2.4990892692069866,0,1
-3.0409221137142386,-2.0339314714745913,0,1
-3.9392093633449,-1.02888042877859,0,1
-3.1252714413011486,-1.961029761480381,0,1
-2.177921430808173,-1.774210948474065,0,1
-2.4263186530940772,-2.7587426680193525,0,1
-0.7506950427346033,-1.3473183989863335,0,1
-0.8577729799949902,-1.7938797431781452,0,1
-3.643616128346336,-1.9098639870670704,0,1
-0.1919571001232243,-2.314472332451383,0,1
-1.8901732904674895,-2.3917584219456316,0,1
-1.6143841485607462,-2.165955577950597,0,1
-2.3797729147706628,-1.6373984684144067,0,1
-1.4019961772179848,-1.2490863164096502,0,1
-0.5146947860021402,-1.9791553250439775,0,1
-1.3042561327220024,-1.6613724340754554,0,1
-0.1196058247219888,-1.8281268948755744,0,1
-1.19551100135192,-1.7501929958088005,0,1
-0.7131170542160943,-1.6506218980243503,0,1
-3.8198416647246622,-1.3153151247594854,0,1
-1.3092059440097985,-2.8336100233351225,0,1
-1.380989422184335,-1.4726343171133236,0,1
-3.593015796073505,-2.512667250926252,0,1
-0.6304500157455593,-2.6115540788424583,0,1
-1.5433103843954772,-1.855086085017054,0,1
-3.606687638460268,-2.808574966775226,0,1
-1.6221315251092658,-1.2293463474497208,0,1
-2.0863366066841027,-1.7455020558974623,0,1
-3.0668257204487785,-1.5531672836200905,0,1
-3.920975637681317,-2.967741586609966,0,1
-2.537730875256953,-1.811136241109915,0,1
-1.5205956901196953,-1.8864296152114224,0,1
-2.682883466050829,-2.6820807117105545,0,1
-2.7709813899377114,-2.693858969750454,0,1
-0.9955150315054028,-1.6089409424581782,0,1
-0.9655014097767484,-2.3624671472362473,0,1
-1.1249366580832991,-1.616059408936361,0,1
-3.5952721835792447,-1.891233500564456,0,1
-1.9353361721122264,-2.222098851753711,0,1
-1.7688053585391263,-1.1497350207720278,0,1
-1.0207818922384235,-1.3166600061745677,0,1
-0.3872891109565306,-2.2852048666336477,0,1
-2.523844535847592,-2.9128170724019187,0,1
-2.285346110643682,-2.3904638531778053,0,1
-1.0689300304054798,-2.203628636164038,0,1
-1.3494543253191713,-1.5900823390972756,0,1
-1.7685203963264344,-1.0092830359319651,0,1
-2.59944147198819,-2.288170268565081,0,1
-3.218590613771566,-1.4749043724291324,0,1
-3.264770511968944,-1.8136461668755577,0,1
-3.6736668382005098,-1.6165964025996458,0,1
-3.675196600455645,-2.69774509530384,0,1
-0.6168071054650173,-2.2022474145476867,0,1
-2.4653090033045704,-2.518288204552751,0,1
-3.757041508206206,-2.31308797190335,0,1
-0.4142973138590409,-1.9737436916019957,0,1
-3.106918102585742,-1.6667508996718567,0,1
-2.927502278754862,-2.788183029886373,0,1
-3.2220086418222973,-2.7382100986718383,0,1
-0.1299957604688275,-2.356038787063384,0,1
-3.5498396553267817,-1.6768713266675126,0,1
-1.111347031341294,-1.306987549458556,0,1
-0.2716450278243569,-1.8934853104065732,0,1
-1.3279948187107835,-1.2910950249509905,0,1
-0.5650935621893423,-2.230324377448478,0,1
-3.030211592346993,-2.3664242057632405,0,1
-1.3042880856245662,-2.291470648816643,0,1
-1.1965146401327291,-2.657836341589802,0,1
-2.1666699493080968,-1.3417747309962191,0,1
-0.5178175175458621,-2.3226583081713468,0,1
-1.222455599325698,-1.8952598494118535,0,1
-0.4204888354446687,-1.842897063782334,0,1
-0.9871825869060816,-1.9569338812053352,0,1
-1.9188383147460095,-2.994623870851359,0,1
-2.0052471360174273,-1.02330916143436,0,1
-2.1850894931997975,-1.1893168486767802,0,1
-3.9134125485877367,-2.584728277607351,0,1
-1.8594343999391332,-2.41502117441515,0,1
-2.3081070651429445,-1.9599796938550331,0,1
-3.369865615589454,-1.1961772546786589,0,1
-3.523721206452277,-1.0327382301765535,0,1
-2.2025924867453543,-2.484915871691834,0,1
-3.840347785815002,-1.8712819141504369,0,1
-0.053680443598187,-1.3860626317256417,0,1
-2.4875162747723056,-2.2112598920944504,0,1
-2.471563228195474,-1.537853928310886,0,1
-3.795494797853253,-2.6778619711415703,0,1
-2.2933106641894456,-1.7986028643328202,0,1
-3.937018250747033,-1.2682710833934707,0,1
-3.879625466668684,-1.0329567815928888,0,1
-2.6436030673503814,-2.841268419243969,0,1
-0.7161242090164897,-2.1433054505981017,0,1
-2.164715680269614,-2.5909142809071444,0,1
-3.9406376831760497,-2.0987270189625304,0,1
-3.3471198732417005,-1.904472854742292,0,1
-1.040309112192808,-2.8133465792603585,0,1
-1.046825051421128,-2.4062784490386413,0,1
-0.9819083743803464,-1.144831519695705,0,1
-2.593322495265859,-1.861992537139609,0,1
-2.5908922118440865,-2.085176004952776,0,1
-0.7916973318440679,-1.492948018403771,0,1
-2.4074484580433397,-1.5162756963159254,0,1
-1.0912359797577476,-2.9028419343114624,0,1
-1.6755079644752795,-1.582605209114508,0,1
-2.542633281701163,-1.3215133043898328,0,1
-3.679973919979483,-2.668124231586092,0,1
-3.5354984941065566,-1.4380041240000854,0,1
-0.4417651067643833,-2.426926766541796,0,1
-2.1906379599104606,-2.3870604933408854,0,1
-0.0239818442622588,-1.669477069300634,0,1
-2.5444122060259775,-2.7772156567845685,0,1
-3.000182781320269,-1.6702551023934114,0,1
-2.597842720756049,-1.2242864146475547,0,1
-2.6276556121440295,-1.607377463529187,0,1
-1.4505730734821416,-2.119344246669182,0,1
-3.949049745264376,-2.123571231245551,0,1
-0.9469254509313934,-1.469807809521387,0,1
-2.3343414992118197,-1.8687159975482344,0,1
-2.2710432253213924,-2.8301916736163646,0,1
-2.0755399394770535,-1.8346578242771907,0,1
-2.203150204815127,-1.3703125942131806,0,1
-2.0101164037584196,-2.32586723310478,0,1
-2.6163827585699013,-1.144846840849221,0,1
-2.18661545243889,-1.4985659993136642,0,1
-2.3813946572761413,-1.851872349700071,0,1
-1.927029128091685,-1.4967120224141632,0,1
-1.506923660575489,-2.8417020785235896,0,1
