x,y,t,ordered_id,cluster,cluster1,cluster2
3.8900898748376607,-8.076322189087511,0,0,-1,0,0
-4.234441167982487,-1.312716780945341,0,1,-1,0,0
-5.408341219428778,-1.368917286073053,0,2,-1,0,0
1.0160324278412465,-0.1250350665239369,0,3,-1,0,0
4.345485601754149,-1.4685602521426062,0,4,-1,0,0
-1.522492089535673,-3.717227785145188,0,5,-1,0,0
9.519131128015388,-1.4582441221363975,0,6,-1,0,0
3.6596288239802934,7.789105429719269,0,7,-1,0,0
-0.3775483506096534,8.794368360436817,0,8,-1,0,0
-2.1360731397558195,0.0363661825098638,0,9,1,1,0
-3.105075280212786,2.4542684454838017,0,10,-1,0,0
4.535184206204025,-7.610755777429945,0,11,-1,0,0
-1.2162695553434366,-3.6177474599576462,0,12,1,1,0
-8.718377647130547,-1.6864410033180908,0,13,-1,0,0
-2.018723744457458,7.252921326090646,0,14,-1,0,0
4.712309033494307,-4.940983765149167,0,15,-1,0,0
-6.2866637370207,-0.3359215675984539,0,16,-1,0,0
-6.426055228279648,9.61408375509196,0,17,-1,0,0
0.6247172020683998,0.3858053613442249,0,18,-1,0,0
0.630186224517948,2.2353116101067596,0,19,2,0,1
2.6611389793161573,-7.51155241339159,0,20,-1,0,0
6.918749522740233,6.4615478500352985,0,21,-1,0,0
4.444215432240578,2.040590542536362,0,22,2,0,1
2.198265511416141,0.8923465280360053,0,23,2,0,1
4.404378974890387,-3.1132760912686934,0,24,-1,0,0
-3.5054135057070717,-3.878408377261755,0,25,-1,0,0
-2.736584618678181,-1.6429602217109085,0,26,1,1,0
-5.380388028596679,3.5897551626973736,0,27,-1,0,0
-4.084461881501179,7.434045467544464,0,28,-1,0,0
2.5933272523188577,0.2063622820646204,0,29,-1,0,0
-1.6070616288042767,-2.451219180321931,0,30,1,1,0
-2.4277213300992413,-1.7765616616890965,0,31,1,1,0
-2.546297092871594,-3.943424777611828,0,32,1,1,0
-1.8973704618342175,-0.6094120191060899,0,33,1,1,0
-1.561062060428874,-0.3123205534843758,0,34,1,1,0
-2.153787079751078,-1.797881238165188,0,35,1,1,0
-1.038471603230769,-2.9279155328615354,0,36,1,1,0
-1.6303405228302734,-0.0390439991436841,0,37,1,1,0
-2.038136197031278,-2.4672238799743265,0,38,1,1,0
-2.215764963611699,-1.2253784228380122,0,39,1,1,0
-2.313643967698261,-1.240189811019722,0,40,1,1,0
-1.5419005852319168,-2.26276374136332,0,41,1,1,0
-2.1228555106407514,-3.2033673706663097,0,42,1,1,0
-2.8806442067808633,-0.1336824964504339,0,43,1,1,0
-2.203911489339137,-3.745236562720517,0,44,1,1,0
-1.5240091885359286,-2.059402448707813,0,45,1,1,0
-2.635016539093,-3.1170771608388828,0,46,1,1,0
-2.649096487705015,-2.8241034710887543,0,47,1,1,0
-1.9368972523163233,-0.6858907112218775,0,48,1,1,0
-1.936344825806268,-2.5309377480683297,0,49,1,1,0
-1.731198082897358,-3.666606921164608,0,50,1,1,0
-1.3011364118444209,-3.214763979512059,0,51,1,1,0
-1.5510893502787295,-0.5585063589392751,0,52,1,1,0
-1.7779529786448345,-0.0918845997593194,0,53,1,1,0
-1.5551132348595569,-2.928071357534505,0,54,1,1,0
-2.3540821722936434,-1.2983640491872426,0,55,1,1,0
-2.276422688755372,-3.675204010000837,0,56,1,1,0
-2.5434735382420888,-1.1061376326746069,0,57,1,1,0
-2.4125719072223415,-2.3342535503981634,0,58,1,1,0
-1.7380477522910245,-0.3273603268484328,0,59,1,1,0
-2.81579012010985,-2.7538553201866383,0,60,1,1,0
-2.132597654640944,-0.2341320103778996,0,61,1,1,0
-2.1382744733407124,-1.9870102916699817,0,62,1,1,0
-2.0126298046993876,-2.604428303865003,0,63,1,1,0
-2.148339419408344,-1.4119216194531656,0,64,1,1,0
-2.3754775540550694,-3.0010151867554957,0,65,1,1,0
-2.1472973860743836,-3.0809456106019395,0,66,1,1,0
-1.2132216737657304,-3.2146142215009537,0,67,1,1,0
-1.1116799635922407,-0.1604017446967582,0,68,1,1,0
-1.9963266482313269,-2.0283450895257062,0,69,1,1,0
-1.7520940964157776,-0.9935401485400268,0,70,1,1,0
-2.768763209841409,-2.1040324746773535,0,71,1,1,0
-2.365429036359358,-1.6498393597315322,0,72,1,1,0
-2.1703475760927367,-1.6634440754560051,0,73,1,1,0
-1.267381684233268,-0.080454768330449,0,74,1,1,0
-2.4990892692069866,-1.3262675032835125,0,75,1,1,0
-2.0339314714745913,-3.0409221137142386,0,76,1,1,0
-1.02888042877859,-3.9392093633449,0,77,1,1,0
-1.961029761480381,-3.1252714413011486,0,78,1,1,0
-1.774210948474065,-2.177921430808173,0,79,1,1,0
-2.7587426680193525,-2.4263186530940772,0,80,1,1,0
-1.3473183989863335,-0.7506950427346033,0,81,1,1,0
-1.7938797431781452,-0.8577729799949902,0,82,1,1,0
-1.9098639870670704,-3.643616128346336,0,83,1,1,0
-2.314472332451383,-0.1919571001232243,0,84,1,1,0
-2.3917584219456316,-1.8901732904674895,0,85,1,1,0
-2.165955577950597,-1.6143841485607462,0,86,1,1,0
-1.6373984684144067,-2.3797729147706628,0,87,1,1,0
-1.2490863164096502,-1.4019961772179848,0,88,1,1,0
-1.9791553250439775,-0.5146947860021402,0,89,1,1,0
-1.6613724340754554,-1.3042561327220024,0,90,1,1,0
-1.8281268948755744,-0.1196058247219888,0,91,1,1,0
-1.7501929958088005,-1.19551100135192,0,92,1,1,0
-1.6506218980243503,-0.7131170542160943,0,93,1,1,0
-1.3153151247594854,-3.8198416647246622,0,94,1,1,0
-2.8336100233351225,-1.3092059440097985,0,95,1,1,0
-1.4726343171133236,-1.380989422184335,0,96,1,1,0
-2.512667250926252,-3.593015796073505,0,97,1,1,0
-2.6115540788424583,-0.6304500157455593,0,98,1,1,0
-1.855086085017054,-1.5433103843954772,0,99,1,1,0
-2.808574966775226,-3.606687638460268,0,100,1,1,0
-1.2293463474497208,-1.6221315251092658,0,101,1,1,0
-1.7455020558974623,-2.0863366066841027,0,102,1,1,0
-1.5531672836200905,-3.0668257204487785,0,103,1,1,0
-2.967741586609966,-3.920975637681317,0,104,1,1,0
-1.811136241109915,-2.537730875256953,0,105,1,1,0
-1.8864296152114224,-1.5205956901196953,0,106,1,1,0
-2.6820807117105545,-2.682883466050829,0,107,1,1,0
-2.693858969750454,-2.7709813899377114,0,108,1,1,0
-1.6089409424581782,-0.9955150315054028,0,109,1,1,0
-2.3624671472362473,-0.9655014097767484,0,110,1,1,0
-1.616059408936361,-1.1249366580832991,0,111,1,1,0
-1.891233500564456,-3.5952721835792447,0,112,1,1,0
-2.222098851753711,-1.9353361721122264,0,113,1,1,0
-1.1497350207720278,-1.7688053585391263,0,114,1,1,0
-1.3166600061745677,-1.0207818922384235,0,115,1,1,0
-2.2852048666336477,-0.3872891109565306,0,116,1,1,0
-2.9128170724019187,-2.523844535847592,0,117,1,1,0
-2.3904638531778053,-2.285346110643682,0,118,1,1,0
-2.203628636164038,-1.0689300304054798,0,119,1,1,0
-1.5900823390972756,-1.3494543253191713,0,120,1,1,0
-1.0092830359319651,-1.7685203963264344,0,121,1,1,0
-2.288170268565081,-2.59944147198819,0,122,1,1,0
-1.4749043724291324,-3.218590613771566,0,123,1,1,0
-1.8136461668755577,-3.264770511968944,0,124,1,1,0
-1.6165964025996458,-3.6736668382005098,0,125,1,1,0
-2.69774509530384,-3.675196600455645,0,126,1,1,0
-2.2022474145476867,-0.6168071054650173,0,127,1,1,0
-2.518288204552751,-2.4653090033045704,0,128,1,1,0
-2.31308797190335,-3.757041508206206,0,129,1,1,0
-1.9737436916019957,-0.4142973138590409,0,130,1,1,0
-1.6667508996718567,-3.106918102585742,0,131,1,1,0
-2.788183029886373,-2.927502278754862,0,132,1,1,0
-2.7382100986718383,-3.2220086418222973,0,133,1,1,0
-2.356038787063384,-0.1299957604688275,0,134,1,1,0
-1.6768713266675126,-3.5498396553267817,0,135,1,1,0
-1.306987549458556,-1.111347031341294,0,136,1,1,0
-1.8934853104065732,-0.2716450278243569,0,137,1,1,0
-1.2910950249509905,-1.3279948187107835,0,138,1,1,0
-2.230324377448478,-0.5650935621893423,0,139,1,1,0
-2.3664242057632405,-3.030211592346993,0,140,1,1,0
-2.291470648816643,-1.3042880856245662,0,141,1,1,0
-2.657836341589802,-1.1965146401327291,0,142,1,1,0
-1.3417747309962191,-2.1666699493080968,0,143,1,1,0
-2.3226583081713468,-0.5178175175458621,0,144,1,1,0
-1.8952598494118535,-1.222455599325698,0,145,1,1,0
-1.842897063782334,-0.4204888354446687,0,146,1,1,0
-1.9569338812053352,-0.9871825869060816,0,147,1,1,0
-2.994623870851359,-1.9188383147460095,0,148,1,1,0
-1.02330916143436,-2.0052471360174273,0,149,1,1,0
-1.1893168486767802,-2.1850894931997975,0,150,1,1,0
-2.584728277607351,-3.9134125485877367,0,151,1,1,0
